"price","web_url","img_url"
"4095","/iteminfo/yves-saint-laurent-eyebrow-pencil-no04-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/03049681702_EBAY_SMALL_US.jpg"
"2595","/iteminfo/shiseido-smoothing-eyeliner-pencil-nobk901-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09633881402_EBAY_SMALL_US.jpg"
"2595","/iteminfo/shiseido-natural-eyebrow-pencil-nobr603-light-brown-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09634281402_EBAY_SMALL_US.jpg"
"4595","/iteminfo/guerlain-maxi-lash-volume-creating-curl-sculpting-mascara-no01-noir-8ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15231080702_EBAY_SMALL_US.jpg"
"3995","/iteminfo/shiseido-automatic-fine-eyeliner-nobk-901-black-1ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/11511681402_EBAY_SMALL_US.jpg"
"4095","/iteminfo/yves-saint-laurent-dessin-du-regard-lasting-high-impact-color-eye-pencil-no1-noir-volage-19g","//d3pllp7nz3wmw5.cloudfront.net/product_images/20218981702_EBAY_SMALL_US.jpg"
"2995","/iteminfo/clinique-quickliner-for-eyes-intense-no05-intense-charcoal-08g","//d3pllp7nz3wmw5.cloudfront.net/product_images/14115280402_EBAY_SMALL_US.jpg"
"5695","/iteminfo/bobbi-brown-long-wear-gel-eyeliner-duo-2x-gel-eyeliner-3g-black-ink-sepia-ink-mini-ultra-fine-eye-liner-brush-3pcs","//d3pllp7nz3wmw5.cloudfront.net/product_images/09505926514_EBAY_SMALL_US.jpg"
"2595","/iteminfo/shiseido-natural-eyebrow-pencil-nobr704-ash-blond-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/10075381402_EBAY_SMALL_US.jpg"
"5495","/iteminfo/helena-rubinstein-lash-queen-sexy-blacks-mascara-no01-scandalous-black-74g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11893283402_EBAY_SMALL_US.jpg"
"3295","/iteminfo/clinique-quickliner-for-eyes-intense-no01-intense-black-08g","//d3pllp7nz3wmw5.cloudfront.net/product_images/14115080402_EBAY_SMALL_US.jpg"
"3195","/iteminfo/estee-lauder-double-wear-stay-in-place-eye-pencil-new-packaging-no01-onyx-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/18329380602_EBAY_SMALL_US.jpg"
"3695","/iteminfo/blinc-mascara-amplified-dark-brown-8g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15764998202_EBAY_SMALL_US.jpg"
"4095","/iteminfo/givenchy-noir-couture-mascara-no1-black-satin-8g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15192984202_EBAY_SMALL_US.jpg"
"5195","/iteminfo/bobbi-brown-everything-mascara-noblack-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/04902026502_EBAY_SMALL_US.jpg"
"4395","/iteminfo/make-up-for-ever-smoky-lash-extra-black-mascara-noblack-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/12175813602_EBAY_SMALL_US.jpg"
"3295","/iteminfo/givenchy-magic-kajal-eye-pencil-with-sharpener-no1-magic-black-2g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09798184202_EBAY_SMALL_US.jpg"
"1804","/iteminfo/jane-iredale-eye-pencil-black-brown-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09926203602_EBAY_SMALL_US.jpg"
"3395","/iteminfo/blinc-eyebrow-mousse-dark-brunette-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11177698202_EBAY_SMALL_US.jpg"
"4095","/iteminfo/make-up-for-ever-smoky-extravagant-mascara-black-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/17272813602_EBAY_SMALL_US.jpg"
"5295","/iteminfo/by-terry-ombre-blackstar-color-fix-cream-eyeshadow-no04-bronze-moon-14g","//d3pllp7nz3wmw5.cloudfront.net/product_images/12017210802_EBAY_SMALL_US.jpg"
"2995","/iteminfo/blinc-eyeliner-pencil-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/16018898202_EBAY_SMALL_US.jpg"
"3195","/iteminfo/clinique-cream-shaper-for-eyes-no105-chocolate-lustre-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05214980402_EBAY_SMALL_US.jpg"
"4595","/iteminfo/estee-lauder-sumptuous-infinite-daring-length-volume-mascara-no01-black-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/16649180602_EBAY_SMALL_US.jpg"
"3695","/iteminfo/blinc-eyeliner-black-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/08359098202_EBAY_SMALL_US.jpg"
"5295","/iteminfo/chanel-stylo-yeux-waterproof-no10-ebene-0g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05788580202_EBAY_SMALL_US.jpg"
"3695","/iteminfo/blinc-mascara-dark-blue-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09112798202_EBAY_SMALL_US.jpg"
"5595","/iteminfo/christian-dior-diorshow-art-pen-eyeliner-no095-catwalk-black-1ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15604880102_EBAY_SMALL_US.jpg"
"5295","/iteminfo/chanel-crayon-sourcils-sculpting-eyebrow-pencil-no10-blond-clair-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/12102580202_EBAY_SMALL_US.jpg"
"3995","/iteminfo/benefit-roller-lash-super-curling-and-lifting-mascara-black-8g","//d3pllp7nz3wmw5.cloudfront.net/product_images/21034400202_EBAY_SMALL_US.jpg"
"3495","/iteminfo/givenchy-ombre-couture-cream-eyeshadow-no2-beige-mousseline-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/16587284202_EBAY_SMALL_US.jpg"
"5695","/iteminfo/guerlain-terracotta-loose-powder-kohl-liner-no01-noir-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05154880702_EBAY_SMALL_US.jpg"
"1804","/iteminfo/jane-iredale-eye-pencil-black-grey-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09926303602_EBAY_SMALL_US.jpg"
"2995","/iteminfo/clinique-quickliner-for-eyes-03-roast-coffee-0g","//d3pllp7nz3wmw5.cloudfront.net/product_images/02882480402_EBAY_SMALL_US.jpg"
"4395","/iteminfo/clinique-lash-power-curling-mascara-long-wearing-formula-no01-black-onyx-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/08504580402_EBAY_SMALL_US.jpg"
"2895","/iteminfo/clinique-chubby-stick-shadow-tint-for-eyes-no09-lavish-lilac-3g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15899980402_EBAY_SMALL_US.jpg"
"2995","/iteminfo/clinique-chubby-lash-fattening-mascara-no01-jumbo-jet-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/19931380402_EBAY_SMALL_US.jpg"
"1155","/iteminfo/maybelline-volum-express-the-colossal-big-shot-novery-black-9ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/21290230002_EBAY_SMALL_US.jpg"
"4595","/iteminfo/christian-dior-eyeliner-waterproof-no254-captivating-blue-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05354180102_EBAY_SMALL_US.jpg"
"5495","/iteminfo/giorgio-armani-eyes-to-kill-classico-length-and-volume-mascara-no1-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/17956231002_EBAY_SMALL_US.jpg"
"4195","/iteminfo/blinc-liquid-eyeliner-pen-black-0ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15877698202_EBAY_SMALL_US.jpg"
