"source_id","brand","name","categories","price","web_url"
"129844","Chanel","Inimitable Waterproof Multi Dimensional Mascara - # 10 Noir 5g","Make Up & Cosmetics >> Eyes >> Mascara >> Waterproof","67.95","https://www.cosmeticsnow.com.au/iteminfo/Chanel-Inimitable-Waterproof-Multi-Dimensional-Mascara-no-10-Noir-5g"
"230600","Billion Dollar Brows","Brow Duo Pencil 3.6g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","24.95","https://www.cosmeticsnow.com.au/iteminfo/Billion-Dollar-Brows-Brow-Duo-Pencil-3.6g"
"227544","Nutraluxe MD","Eyelash Formula 1.5ml0.05oz","Make Up & Cosmetics >> Eyes >> Lashes","65.95","https://www.cosmeticsnow.com.au/iteminfo/Nutraluxe-MD-Eyelash-Formula-1.5ml0.05oz"
"161332","Jane Iredale","PureLash Mascara - Black Onyx 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","27.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-PureLash-Mascara-Black-Onyx-7g"
"140870","Yves Saint Laurent","Mascara Volume Effet Faux Cils - # Noir Radical 7.5ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","51.95","https://www.cosmeticsnow.com.au/iteminfo/Yves-Saint-Laurent-Mascara-Volume-Effet-Faux-Cils-Luxurious-Mascara-no-Noir-Radical-7.5ml"
"216848","Yves Saint Laurent","Mascara Volume Effet Faux Cils Waterproof - # 1 Charcoal Black 6.9ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","49.95","https://www.cosmeticsnow.com.au/iteminfo/Yves-Saint-Laurent-Mascara-Volume-Effet-Faux-Cils-Waterproof-no-1-Charcoal-Black-6.9ml"
"261037","L'Oreal","False Lash Telescopic Mascara - Magnetic Black 9ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","19.49","https://www.cosmeticsnow.com.au/iteminfo/L'Oreal-False-Lash-Telescopic-Mascara-Magnetic-Black-9ml"
"126288","Yves Saint Laurent","Eyebrow Pencil - No. 04 1.3g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","40.95","https://www.cosmeticsnow.com.au/iteminfo/Yves-Saint-Laurent-Eyebrow-Pencil-No.-04-1.3g"
"136077","Shiseido","Smoothing Eyeliner Pencil - # BK901 Black 1.4g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","25.95","https://www.cosmeticsnow.com.au/iteminfo/Shiseido-Smoothing-Eyeliner-Pencil-no-BK901-Black-1.4g"
"136081","Shiseido","Natural Eyebrow Pencil - # BR603 Light Brown 1.1g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","25.95","https://www.cosmeticsnow.com.au/iteminfo/Shiseido-Natural-Eyebrow-Pencil-no-BR603-Light-Brown-1.1g"
